## NTRMN  = 2
## NTRANS = 56
1.436772441864013672e+01 9.422332763671875000e+00 3.479804992675781250e+00 5.942530632019042969e+00
1.438813304901123047e+01 9.608042716979980469e+00 3.485683917999267578e+00 6.122358798980712891e+00
1.440854167938232422e+01 9.880250930786132812e+00 3.575449228286743164e+00 6.304800033569335938e+00
1.442895126342773438e+01 9.827733993530273438e+00 3.535551071166992188e+00 6.292183876037597656e+00
1.444935989379882812e+01 9.778002738952636719e+00 3.494108676910400391e+00 6.283893585205078125e+00
1.446976852416992188e+01 9.392622947692871094e+00 3.323738098144531250e+00 6.068886756896972656e+00
1.457181072235107422e+01 1.027930545806884766e+01 3.550995588302612305e+00 6.728311538696289062e+00
1.459222030639648438e+01 1.041352081298828125e+01 3.650203466415405273e+00 6.763319492340087891e+00
1.461262893676757812e+01 1.030130577087402344e+01 3.677051067352294922e+00 6.624254226684570312e+00
1.485753345489501953e+01 1.086148452758789062e+01 3.841209411621093750e+00 7.020272731781005859e+00
1.487794208526611328e+01 1.077268409729003906e+01 3.655727863311767578e+00 7.116951942443847656e+00
1.497998523712158203e+01 1.128960514068603516e+01 3.650002479553222656e+00 7.639605998992919922e+00
1.516366481781005859e+01 1.147959613800048828e+01 3.634206295013427734e+00 7.845389366149902344e+00
1.518407344818115234e+01 1.166026020050048828e+01 3.716822385787963867e+00 7.943440914154052734e+00
1.540856838226318359e+01 1.237265968322753906e+01 3.817255735397338867e+00 8.555406570434570312e+00
1.544938468933105469e+01 1.259787654876708984e+01 3.847458362579345703e+00 8.750418663024902344e+00
1.546979331970214844e+01 1.268468475341796875e+01 3.876426935195922852e+00 8.808257102966308594e+00
1.557183837890625000e+01 1.289401531219482422e+01 3.912517786026000977e+00 8.981495857238769531e+00
1.559224700927734375e+01 1.298018360137939453e+01 3.918143749237060547e+00 9.062042236328125000e+00
1.569428920745849609e+01 1.333972072601318359e+01 4.005543231964111328e+00 9.334177970886230469e+00
1.583715152740478516e+01 1.383088207244873047e+01 4.026850700378417969e+00 9.804030418395996094e+00
1.593919372558593750e+01 1.396154212951660156e+01 4.018342971801757812e+00 9.943196296691894531e+00
1.595960235595703125e+01 1.401283073425292969e+01 4.010204792022705078e+00 1.000262832641601562e+01
1.598001194000244141e+01 1.404075336456298828e+01 4.035044193267822266e+00 1.000570774078369141e+01
1.600041961669921875e+01 1.409254646301269531e+01 4.047851562500000000e+00 1.004469490051269531e+01
1.602083015441894531e+01 1.417022132873535156e+01 4.089016437530517578e+00 1.008120536804199219e+01
1.604123878479003906e+01 1.421564674377441406e+01 4.086799144744873047e+00 1.012884616851806641e+01
1.616368865966796875e+01 1.444456863403320312e+01 4.103231906890869141e+00 1.034133529663085938e+01
1.632695960998535156e+01 1.457046508789062500e+01 4.100321292877197266e+00 1.047014331817626953e+01
1.649022865295410156e+01 1.487852859497070312e+01 4.181668281555175781e+00 1.069686222076416016e+01
1.653104782104492188e+01 1.492839431762695312e+01 4.143104553222656250e+00 1.078528785705566406e+01
1.655145645141601562e+01 1.497669124603271484e+01 4.158967971801757812e+00 1.081772232055664062e+01
1.657186508178710938e+01 1.513210773468017578e+01 4.167569637298583984e+00 1.096453952789306641e+01
1.659227180480957031e+01 1.499745082855224609e+01 4.184085369110107422e+00 1.081336498260498047e+01
1.663308906555175781e+01 1.514243984222412109e+01 4.196846008300781250e+00 1.094559478759765625e+01
1.665349769592285156e+01 1.522056770324707031e+01 4.208233356475830078e+00 1.101233482360839844e+01
1.667390823364257812e+01 1.525416660308837891e+01 4.210260868072509766e+00 1.104390525817871094e+01
1.669431686401367188e+01 1.521961688995361328e+01 4.207265377044677734e+00 1.101235198974609375e+01
1.671472549438476562e+01 1.526695156097412109e+01 4.216450214385986328e+00 1.105050086975097656e+01
1.673513412475585938e+01 1.535995292663574219e+01 4.234910964965820312e+00 1.112504196166992188e+01
1.675554275512695312e+01 1.543885040283203125e+01 4.249754428863525391e+00 1.118909645080566406e+01
1.677595138549804688e+01 1.545444011688232422e+01 4.217472076416015625e+00 1.123696899414062500e+01
1.683717727661132812e+01 1.566815090179443359e+01 4.262562751770019531e+00 1.140558815002441406e+01
1.685758590698242188e+01 1.571106719970703125e+01 4.262372016906738281e+00 1.144869613647460938e+01
1.687799453735351562e+01 1.581403923034667969e+01 4.278493881225585938e+00 1.153554344177246094e+01
1.689840316772460938e+01 1.581375694274902344e+01 4.272617816925048828e+00 1.154113769531250000e+01
1.691881179809570312e+01 1.589110374450683594e+01 4.266756534576416016e+00 1.162434864044189453e+01
1.693922042846679688e+01 1.587817192077636719e+01 4.255256652832031250e+00 1.162291526794433594e+01
1.704126548767089844e+01 1.595787048339843750e+01 4.217835426330566406e+00 1.174003505706787109e+01
1.714330673217773438e+01 1.600073242187500000e+01 4.233225345611572266e+00 1.176750659942626953e+01
1.716371536254882812e+01 1.596191024780273438e+01 4.227493762969970703e+00 1.173441791534423828e+01
1.720453453063964844e+01 1.588214683532714844e+01 4.227204322814941406e+00 1.165494251251220703e+01
1.722494316101074219e+01 1.586960601806640625e+01 4.231229305267333984e+00 1.163837718963623047e+01
1.724535179138183594e+01 1.581319427490234375e+01 4.222751617431640625e+00 1.159044265747070312e+01
1.734739494323730469e+01 1.568990039825439453e+01 4.173762798309326172e+00 1.151613712310791016e+01
1.736780357360839844e+01 1.567044448852539062e+01 4.175749778747558594e+00 1.149469470977783203e+01
1.738821220397949219e+01 1.571048069000244141e+01 4.186680793762207031e+00 1.152379989624023438e+01
1.742902946472167969e+01 1.573862934112548828e+01 4.186491012573242188e+00 1.155213642120361328e+01
1.744943809509277344e+01 1.578139877319335938e+01 4.189139842987060547e+00 1.159225845336914062e+01
1.746984672546386719e+01 1.577177524566650391e+01 4.166431903839111328e+00 1.160534381866455078e+01
1.751066398620605469e+01 1.584804058074951172e+01 4.170391559600830078e+00 1.167764949798583984e+01
1.753107261657714844e+01 1.586808395385742188e+01 4.168267726898193359e+00 1.169981384277343750e+01
1.755148124694824219e+01 1.587828063964843750e+01 4.158647060394287109e+00 1.171963405609130859e+01
1.757188987731933594e+01 1.589057445526123047e+01 4.158585548400878906e+00 1.173198986053466797e+01
1.765352439880371094e+01 1.598913192749023438e+01 4.121726036071777344e+00 1.186740779876708984e+01
1.767393493652343750e+01 1.602439498901367188e+01 4.123738765716552734e+00 1.190065479278564453e+01
1.769434356689453125e+01 1.604472160339355469e+01 4.112217903137207031e+00 1.193250465393066406e+01
1.771475219726562500e+01 1.608218193054199219e+01 4.100047588348388672e+00 1.198213386535644531e+01
1.773516082763671875e+01 1.609540176391601562e+01 4.108828067779541016e+00 1.198657417297363281e+01
1.775556755065917969e+01 1.612026023864746094e+01 4.118936061859130859e+00 1.200132560729980469e+01
1.777597618103027344e+01 1.615515518188476562e+01 4.118247032165527344e+00 1.203691101074218750e+01
1.783720397949218750e+01 1.622749710083007812e+01 4.134307861328125000e+00 1.209319019317626953e+01
1.785761260986328125e+01 1.622286796569824219e+01 4.134274959564208984e+00 1.208859252929687500e+01
1.787802124023437500e+01 1.624797630310058594e+01 4.132903099060058594e+00 1.211507511138916016e+01
1.789842987060546875e+01 1.626158142089843750e+01 4.144240856170654297e+00 1.211733913421630859e+01
1.800047302246093750e+01 1.637572669982910156e+01 4.175273895263671875e+00 1.220045089721679688e+01
1.806169891357421875e+01 1.640827560424804688e+01 4.177688598632812500e+00 1.223058795928955078e+01
1.808210754394531250e+01 1.642870140075683594e+01 4.174296855926513672e+00 1.225440120697021484e+01
1.814333343505859375e+01 1.645564651489257812e+01 4.165487766265869141e+00 1.229015922546386719e+01
1.818415260314941406e+01 1.647173118591308594e+01 4.169302463531494141e+00 1.230242919921875000e+01
1.820456123352050781e+01 1.646626472473144531e+01 4.169888496398925781e+00 1.229637622833251953e+01
1.822496795654296875e+01 1.661944580078125000e+01 4.167846202850341797e+00 1.245160102844238281e+01
1.824537658691406250e+01 1.644916343688964844e+01 4.147439956665039062e+00 1.230171871185302734e+01
1.826578521728515625e+01 1.648120117187500000e+01 4.157222270965576172e+00 1.232397651672363281e+01
1.832701301574707031e+01 1.653214263916015625e+01 4.135496616363525391e+00 1.239664554595947266e+01
1.834742164611816406e+01 1.653492736816406250e+01 4.130243778228759766e+00 1.240468597412109375e+01
1.849028205871582031e+01 1.648072624206542969e+01 4.035540103912353516e+00 1.244518470764160156e+01
1.851069068908691406e+01 1.643526077270507812e+01 4.028504371643066406e+00 1.240675640106201172e+01
1.853109931945800781e+01 1.646120643615722656e+01 4.012441158294677734e+00 1.244876384735107422e+01
1.855150794982910156e+01 1.644078826904296875e+01 4.013833999633789062e+00 1.242695331573486328e+01
1.857191658020019531e+01 1.643577575683593750e+01 3.995888471603393555e+00 1.243988895416259766e+01
1.859232521057128906e+01 1.644092941284179688e+01 3.993433475494384766e+00 1.244749450683593750e+01
1.861273384094238281e+01 1.644066047668457031e+01 3.998057842254638672e+00 1.244260215759277344e+01
1.865355110168457031e+01 1.645903396606445312e+01 3.999576330184936523e+00 1.245945930480957031e+01
1.867395973205566406e+01 1.647494125366210938e+01 3.995205640792846680e+00 1.247973442077636719e+01
1.869436836242675781e+01 1.647642135620117188e+01 4.003649711608886719e+00 1.247277069091796875e+01
1.871477699279785156e+01 1.650431251525878906e+01 3.999922990798950195e+00 1.250439357757568359e+01
1.873518562316894531e+01 1.649482727050781250e+01 4.009621143341064453e+00 1.248520755767822266e+01
1.875559425354003906e+01 1.648470306396484375e+01 4.003343582153320312e+00 1.248136234283447266e+01
1.877600288391113281e+01 1.651231384277343750e+01 4.013654232025146484e+00 1.249865818023681641e+01
1.879641151428222656e+01 1.652734565734863281e+01 4.015664577484130859e+00 1.251167964935302734e+01
1.881682205200195312e+01 1.655129623413085938e+01 4.024667739868164062e+00 1.252663040161132812e+01
1.883723068237304688e+01 1.657124710083007812e+01 4.036192417144775391e+00 1.253505325317382812e+01
1.885763931274414062e+01 1.658180046081542969e+01 4.031824111938476562e+00 1.254997825622558594e+01
1.887804794311523438e+01 1.659151649475097656e+01 4.039512157440185547e+00 1.255200958251953125e+01
1.889845657348632812e+01 1.660510826110839844e+01 4.042750358581542969e+00 1.256235980987548828e+01
1.891886329650878906e+01 1.661262893676757812e+01 4.047246932983398438e+00 1.256538295745849609e+01
1.893927192687988281e+01 1.663044738769531250e+01 4.056789398193359375e+00 1.257366275787353516e+01
1.895968055725097656e+01 1.668775177001953125e+01 4.051791667938232422e+00 1.263596057891845703e+01
1.898009109497070312e+01 1.663339996337890625e+01 4.052479743957519531e+00 1.258091926574707031e+01
1.904131698608398438e+01 1.660992050170898438e+01 4.044478416442871094e+00 1.256544113159179688e+01
1.906172561645507812e+01 1.663776588439941406e+01 4.053962707519531250e+00 1.258379936218261719e+01
1.908213424682617188e+01 1.665119743347167969e+01 4.047117710113525391e+00 1.260408210754394531e+01
1.910254287719726562e+01 1.662996292114257812e+01 4.036527633666992188e+00 1.259343910217285156e+01
1.912295150756835938e+01 1.665980911254882812e+01 4.039104938507080078e+00 1.262069702148437500e+01
1.914336013793945312e+01 1.667157554626464844e+01 4.041676998138427734e+00 1.262989330291748047e+01
1.916376876831054688e+01 1.667045593261718750e+01 4.034874439239501953e+00 1.263558006286621094e+01
1.918417739868164062e+01 1.664529037475585938e+01 4.023094654083251953e+00 1.262219715118408203e+01
1.920458602905273438e+01 1.667160797119140625e+01 4.018196105957031250e+00 1.265341663360595703e+01
1.922499465942382812e+01 1.666167449951171875e+01 4.015175342559814453e+00 1.264649677276611328e+01
1.924540328979492188e+01 1.666557121276855469e+01 3.998478889465332031e+00 1.266709136962890625e+01
1.926581192016601562e+01 1.665038490295410156e+01 4.000456333160400391e+00 1.264992713928222656e+01
1.928622055053710938e+01 1.665342330932617188e+01 3.992498874664306641e+00 1.266092300415039062e+01
1.930663108825683594e+01 1.666304397583007812e+01 3.990138292312622070e+00 1.267290306091308594e+01
1.932703971862792969e+01 1.665459060668945312e+01 3.983447551727294922e+00 1.267113971710205078e+01
1.934744834899902344e+01 1.666827011108398438e+01 3.975533723831176758e+00 1.269273662567138672e+01
1.936785507202148438e+01 1.667922401428222656e+01 3.974435091018676758e+00 1.270478916168212891e+01
1.938826370239257812e+01 1.666784286499023438e+01 3.965312719345092773e+00 1.270253086090087891e+01
1.940867233276367188e+01 1.667377471923828125e+01 3.958059310913085938e+00 1.271571350097656250e+01
1.942908096313476562e+01 1.668901443481445312e+01 3.952669143676757812e+00 1.273634910583496094e+01
1.944948959350585938e+01 1.669584465026855469e+01 3.950983285903930664e+00 1.274486351013183594e+01
1.951071739196777344e+01 1.669231986999511719e+01 3.942878961563110352e+00 1.274943637847900391e+01
1.953112602233886719e+01 1.667918968200683594e+01 3.929566621780395508e+00 1.274962520599365234e+01
1.955153465270996094e+01 1.679687118530273438e+01 3.998317241668701172e+00 1.279854965209960938e+01
1.957194328308105469e+01 1.675390815734863281e+01 3.907916784286499023e+00 1.284598922729492188e+01
1.959235191345214844e+01 1.686287307739257812e+01 4.061466217041015625e+00 1.280140686035156250e+01
1.961275863647460938e+01 1.670517349243164062e+01 3.905276536941528320e+00 1.279989337921142578e+01
1.963316917419433594e+01 1.670398521423339844e+01 3.902436733245849609e+00 1.280154323577880859e+01
1.969439506530761719e+01 1.668007850646972656e+01 3.886050224304199219e+00 1.279402828216552734e+01
1.971480369567871094e+01 1.666784667968750000e+01 3.882027387619018555e+00 1.278581905364990234e+01
1.973521232604980469e+01 1.669299507141113281e+01 3.894388437271118164e+00 1.279860019683837891e+01
1.975562095642089844e+01 1.671001625061035156e+01 3.897029876708984375e+00 1.281298351287841797e+01
1.989848136901855469e+01 1.671018791198730469e+01 3.899127960205078125e+00 1.281105995178222656e+01
1.993929862976074219e+01 1.669355010986328125e+01 3.897149324417114258e+00 1.279640102386474609e+01
1.995970916748046875e+01 1.665512657165527344e+01 3.893763780593872070e+00 1.276136398315429688e+01
2.000052642822265625e+01 1.665007400512695312e+01 3.901975870132446289e+00 1.274810218811035156e+01
2.002093505859375000e+01 1.661811065673828125e+01 3.890824317932128906e+00 1.272728443145751953e+01
2.012297821044921875e+01 1.653923606872558594e+01 3.873473167419433594e+00 1.266576671600341797e+01
2.014338684082031250e+01 1.654792594909667969e+01 3.865389347076416016e+00 1.268254280090332031e+01
2.016379547119140625e+01 1.652919006347656250e+01 3.863257884979248047e+00 1.266592788696289062e+01
2.018420410156250000e+01 1.653071975708007812e+01 3.871211528778076172e+00 1.265950584411621094e+01
2.020461273193359375e+01 1.650393295288085938e+01 3.863746881484985352e+00 1.264018821716308594e+01
2.022502136230468750e+01 1.649798393249511719e+01 3.857481002807617188e+00 1.264050483703613281e+01
2.024542999267578125e+01 1.648446464538574219e+01 3.860095500946044922e+00 1.262437057495117188e+01
2.026583862304687500e+01 1.647889518737792969e+01 3.852664232254028320e+00 1.262623119354248047e+01
2.028624725341796875e+01 1.658762741088867188e+01 3.861179351806640625e+00 1.272644615173339844e+01
2.030665588378906250e+01 1.647450828552246094e+01 3.855530977249145508e+00 1.261898040771484375e+01
2.032706451416015625e+01 1.646634483337402344e+01 3.852248430252075195e+00 1.261409187316894531e+01
2.034747314453125000e+01 1.644775772094726562e+01 3.844855308532714844e+00 1.260290145874023438e+01
2.042910766601562500e+01 1.642509269714355469e+01 3.838279247283935547e+00 1.258681011199951172e+01
2.049033546447753906e+01 1.639717483520507812e+01 3.830899715423583984e+00 1.256627178192138672e+01
2.053115081787109375e+01 1.639191246032714844e+01 3.823283910751342773e+00 1.256863117218017578e+01
2.055155944824218750e+01 1.656160163879394531e+01 3.809586286544799805e+00 1.275201416015625000e+01
2.059237670898437500e+01 1.660576057434082031e+01 3.801453113555908203e+00 1.280431175231933594e+01
2.061278724670410156e+01 1.636374855041503906e+01 3.804076910018920898e+00 1.255967235565185547e+01
2.075564765930175781e+01 1.624024391174316406e+01 3.767512798309326172e+00 1.247273063659667969e+01
2.077605628967285156e+01 1.622024536132812500e+01 3.763812303543090820e+00 1.245643615722656250e+01
2.079646492004394531e+01 1.619800567626953125e+01 3.757240772247314453e+00 1.244076538085937500e+01
2.081687355041503906e+01 1.618982887268066406e+01 3.755282402038574219e+00 1.243454551696777344e+01
2.083728218078613281e+01 1.616984939575195312e+01 3.750455141067504883e+00 1.241939258575439453e+01
2.087809944152832031e+01 1.614045333862304688e+01 3.745416164398193359e+00 1.239503669738769531e+01
2.100055122375488281e+01 1.606060028076171875e+01 3.730986595153808594e+00 1.232961177825927734e+01
2.102095985412597656e+01 1.604354667663574219e+01 3.727933883666992188e+00 1.231561279296875000e+01
2.104136848449707031e+01 1.601866149902343750e+01 3.726024389266967773e+00 1.229263687133789062e+01
2.106177711486816406e+01 1.601918601989746094e+01 3.731507062911987305e+00 1.228767871856689453e+01
2.108218574523925781e+01 1.600563049316406250e+01 3.731301069259643555e+00 1.227432918548583984e+01
2.110259437561035156e+01 1.598931694030761719e+01 3.733364820480346680e+00 1.225595283508300781e+01
2.112300491333007812e+01 1.598353672027587891e+01 3.737690687179565430e+00 1.224584484100341797e+01
2.114341354370117188e+01 1.597004413604736328e+01 3.730686187744140625e+00 1.223935794830322266e+01
2.116382217407226562e+01 1.595336818695068359e+01 3.727654218673706055e+00 1.222571659088134766e+01
