# Zatsarinny       Chilton

13.738  0.5853     20.095  21.951
14.979  1.2683     39.991  8.9756
16.406  2.5366     99.905  8.9756
17.661  4.0976
19.428  5.6585
21.461  6.5366
24.011  6.5366
26.862  6.0488
29.663  5.4634
33.906  4.4878
36.484  3.9024
40.288  3.2195
45.264  2.5366
49.987  2.1463
55.922  1.7561
63.107  1.5610
70.298  1.2683
80.019  1.0732
89.909  0.7804
99.724  0.5853
20.095  21.951
39.991  8.9756
99.905  8.9756
