# Zatsarinny    Chilton          Filopivic       Chutjian

13.995 8.5470   19.978 49.573    19.964 80.342    19.897 26.496
15.905 16.239   39.881 30.769    39.864 49.573    29.896 28.205
18.076 23.077   0.0    0.0       0.0    0.0       0.0    0.0
19.989 23.932   0.0    0.0       0.0    0.0       0.0    0.0
22.412 23.932   0.0    0.0       0.0    0.0       0.0    0.0
25.827 23.932   0.0    0.0       0.0    0.0       0.0    0.0
29.900 23.077   0.0    0.0       0.0    0.0       0.0    0.0
34.143 22.222   0.0    0.0       0.0    0.0       0.0    0.0
40.073 21.368   0.0    0.0       0.0    0.0       0.0    0.0
