0.389892    0.149410    
1.16968    0.290957    
1.81227    5.74050    
2.48375    7.39187    
3.15523    8.53997    
3.76895    9.14548    
4.77256    9.44430    
5.78339    9.86894    
6.53430    9.66448    
7.54513    9.81389    
8.55596    9.93971    
9.54513    10.2071    
10.5487    9.13761
