## NTRMN  = 69
## NTRANS = 111
1.451821565628051758e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.472230434417724609e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.492639303207397461e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.574273824691772461e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.594682693481445312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.655908346176147461e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.676317214965820312e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.696726083755493164e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.717134952545166016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.819178342819213867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.839587211608886719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.859995245933532715e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.880403995513916016e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.900812864303588867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.921221733093261719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.941630601882934570e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.962038636207580566e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.982447385787963867e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.002856254577636719e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.064081907272338867e+00 5.705034732818603516e+00 5.705034732818603516e+00 0.000000000000000000e+00
2.084490776062011719e+00 8.037933349609375000e+00 8.037933349609375000e+00 0.000000000000000000e+00
2.104899644851684570e+00 1.052234745025634766e+01 1.052234745025634766e+01 0.000000000000000000e+00
2.125308513641357422e+00 1.285203933715820312e+01 1.285203933715820312e+01 0.000000000000000000e+00
2.145717382431030273e+00 1.428058147430419922e+01 1.428058147430419922e+01 0.000000000000000000e+00
2.166126251220703125e+00 1.488648796081542969e+01 1.488648796081542969e+01 0.000000000000000000e+00
2.186535120010375977e+00 1.555772399902343750e+01 1.555772399902343750e+01 0.000000000000000000e+00
2.206943988800048828e+00 1.767006683349609375e+01 1.767006683349609375e+01 0.000000000000000000e+00
2.227352619171142578e+00 1.750815963745117188e+01 1.750815963745117188e+01 0.000000000000000000e+00
2.288577556610107422e+00 1.709330558776855469e+01 1.709207534790039062e+01 1.230595866218209267e-03
2.329395294189453125e+00 1.679445266723632812e+01 1.679257392883300781e+01 1.878622104413807392e-03
2.431439638137817383e+00 1.824629783630371094e+01 1.824401092529296875e+01 2.286987844854593277e-03
2.472257137298583984e+00 1.634762382507324219e+01 1.634508514404296875e+01 2.538140863180160522e-03
2.492664337158203125e+00 1.621382904052734375e+01 1.621126937866210938e+01 2.559812273830175400e-03
2.553890943527221680e+00 1.656870269775390625e+01 1.626318168640136719e+01 3.055198192596435547e-01
2.594708681106567383e+00 1.639511871337890625e+01 1.600734329223632812e+01 3.877763152122497559e-01
2.615117549896240234e+00 1.628411293029785156e+01 1.588241958618164062e+01 4.016928672790527344e-01
2.717159986495971680e+00 1.721983909606933594e+01 1.516261196136474609e+01 2.057226419448852539e+00
2.757977724075317383e+00 1.687353897094726562e+01 1.475592803955078125e+01 2.117611408233642578e+00
2.778386592864990234e+00 1.659550094604492188e+01 1.430289077758789062e+01 2.292609930038452148e+00
2.798795461654663086e+00 1.669978523254394531e+01 1.411305999755859375e+01 2.586725473403930664e+00
2.819204330444335938e+00 1.700027656555175781e+01 1.401089382171630859e+01 2.989382266998291016e+00
2.839613199234008789e+00 1.647710418701171875e+01 1.327791118621826172e+01 3.199194192886352539e+00
2.860022068023681641e+00 1.814342880249023438e+01 1.438011074066162109e+01 3.763317584991455078e+00
2.880430698394775391e+00 1.790999794006347656e+01 1.427822113037109375e+01 3.631777524948120117e+00
2.900839567184448242e+00 1.836520576477050781e+01 1.474718952178955078e+01 3.618017196655273438e+00
2.921248435974121094e+00 1.620057296752929688e+01 1.276754283905029297e+01 3.433030843734741211e+00
3.023291110992431641e+00 1.600304222106933594e+01 1.308884334564208984e+01 2.914197683334350586e+00
3.043699979782104492e+00 1.634764289855957031e+01 1.351231479644775391e+01 2.835329055786132812e+00
3.064108848571777344e+00 1.595086288452148438e+01 1.314886665344238281e+01 2.801996469497680664e+00
3.309013366699218750e+00 1.712359237670898438e+01 9.896827697753906250e+00 7.226761817932128906e+00
3.329421997070312500e+00 1.687783050537109375e+01 9.836160659790039062e+00 7.041671276092529297e+00
3.431464672088623047e+00 1.694247055053710938e+01 9.962241172790527344e+00 6.980232238769531250e+00
3.615144252777099609e+00 1.654081726074218750e+01 1.011826705932617188e+01 6.422552108764648438e+00
3.635553121566772461e+00 1.616737747192382812e+01 9.784906387329101562e+00 6.382471561431884766e+00
3.860048770904541016e+00 1.475482273101806641e+01 8.899538040161132812e+00 5.855284214019775391e+00
3.900864839553833008e+00 1.502805709838867188e+01 9.015073776245117188e+00 6.012985229492187500e+00
3.921273708343505859e+00 1.504463291168212891e+01 8.998678207397460938e+00 6.045955181121826172e+00
4.023317813873291016e+00 1.566834449768066406e+01 9.377353668212890625e+00 6.290990829467773438e+00
4.043726921081542969e+00 1.469439983367919922e+01 8.726178169250488281e+00 5.968220233917236328e+00
4.145769119262695312e+00 1.403776931762695312e+01 8.286194801330566406e+00 5.751574039459228516e+00
4.288630962371826172e+00 1.401651191711425781e+01 8.300432205200195312e+00 5.716079711914062500e+00
4.390673637390136719e+00 1.402597141265869141e+01 8.238377571105957031e+00 5.787594318389892578e+00
4.411082744598388672e+00 1.408047103881835938e+01 8.368498802185058594e+00 5.711972236633300781e+00
4.431491374969482422e+00 1.411451244354248047e+01 8.335361480712890625e+00 5.779149532318115234e+00
4.451900482177734375e+00 1.407557868957519531e+01 8.297148704528808594e+00 5.778430938720703125e+00
4.472309112548828125e+00 1.384951877593994141e+01 8.087998390197753906e+00 5.761520385742187500e+00
4.492718219757080078e+00 1.374015617370605469e+01 8.045928001403808594e+00 5.694231510162353516e+00
4.615169525146484375e+00 1.284744548797607422e+01 7.541976928710937500e+00 5.305468559265136719e+00
4.778439998626708984e+00 1.251052284240722656e+01 7.214142799377441406e+00 5.296380519866943359e+00
4.941709518432617188e+00 1.244083404541015625e+01 7.242231369018554688e+00 5.198606967926025391e+00
4.982526779174804688e+00 1.249841785430908203e+01 7.274189472198486328e+00 5.224229335784912109e+00
5.002935886383056641e+00 1.246577835083007812e+01 7.230160236358642578e+00 5.235618114471435547e+00
5.023344516754150391e+00 1.214758300781250000e+01 6.957741260528564453e+00 5.189842700958251953e+00
5.043751716613769531e+00 1.212121963500976562e+01 6.929589748382568359e+00 5.191631793975830078e+00
5.084569454193115234e+00 1.220582389831542969e+01 7.048163890838623047e+00 5.157661437988281250e+00
5.104978561401367188e+00 1.198285293579101562e+01 6.879305839538574219e+00 5.103546142578125000e+00
5.125387191772460938e+00 1.195916175842285156e+01 6.898619174957275391e+00 5.060541152954101562e+00
5.145796298980712891e+00 1.164621639251708984e+01 6.629346370697021484e+00 5.016868591308593750e+00
5.166204929351806641e+00 1.191311264038085938e+01 6.820945262908935547e+00 5.092169761657714844e+00
5.186613559722900391e+00 1.159589195251464844e+01 6.600252628326416016e+00 4.995641231536865234e+00
5.207022666931152344e+00 1.149054908752441406e+01 6.473237991333007812e+00 5.017312526702880859e+00
5.227431297302246094e+00 1.158468532562255859e+01 6.539556026458740234e+00 5.045131206512451172e+00
5.288656234741210938e+00 1.150733089447021484e+01 6.504588603973388672e+00 5.002742290496826172e+00
5.309065341949462891e+00 1.137718963623046875e+01 6.375874042510986328e+00 5.001315116882324219e+00
5.329473972320556641e+00 1.133418464660644531e+01 6.351458072662353516e+00 4.982725620269775391e+00
5.349883079528808594e+00 1.148262596130371094e+01 6.398824214935302734e+00 5.083801269531250000e+00
5.370291709899902344e+00 1.138589763641357422e+01 6.325472354888916016e+00 5.060425281524658203e+00
5.390700340270996094e+00 1.127419853210449219e+01 6.257115364074707031e+00 5.017082691192626953e+00
5.492744922637939453e+00 1.143897151947021484e+01 6.515686511993408203e+00 4.923284053802490234e+00
5.594787597656250000e+00 1.096493434906005859e+01 6.234251976013183594e+00 4.730683803558349609e+00
5.615196228027343750e+00 1.093210601806640625e+01 6.228646278381347656e+00 4.703459739685058594e+00
5.656013965606689453e+00 1.070174884796142578e+01 6.060953140258789062e+00 4.640794754028320312e+00
5.676422595977783203e+00 1.059915542602539062e+01 5.975903034210205078e+00 4.623254776000976562e+00
5.696831703186035156e+00 1.046975612640380859e+01 5.866248130798339844e+00 4.603508949279785156e+00
5.798874378204345703e+00 1.028093147277832031e+01 5.696968078613281250e+00 4.583963394165039062e+00
5.819283008575439453e+00 1.027049446105957031e+01 5.689330101013183594e+00 4.581166267395019531e+00
5.839691638946533203e+00 1.023119735717773438e+01 5.644850254058837891e+00 4.586347579956054688e+00
5.880509376525878906e+00 1.006082248687744141e+01 5.520178794860839844e+00 4.540644168853759766e+00
5.900918483734130859e+00 1.003342723846435547e+01 5.529484748840332031e+00 4.503943443298339844e+00
5.921327114105224609e+00 9.981146812438964844e+00 5.498297691345214844e+00 4.482849597930908203e+00
5.962143421173095703e+00 9.920277595520019531e+00 5.468687534332275391e+00 4.451591014862060547e+00
5.982552051544189453e+00 9.896416664123535156e+00 5.462035655975341797e+00 4.434381008148193359e+00
6.002961158752441406e+00 9.771326065063476562e+00 5.371684551239013672e+00 4.399643898010253906e+00
6.023369789123535156e+00 9.688065528869628906e+00 5.297842502593994141e+00 4.390223979949951172e+00
6.105005264282226562e+00 9.681945800781250000e+00 5.313267230987548828e+00 4.368679523468017578e+00
6.125413894653320312e+00 9.651821136474609375e+00 5.291656017303466797e+00 4.360166549682617188e+00
6.145823001861572266e+00 9.597047805786132812e+00 5.254608154296875000e+00 4.342440128326416016e+00
6.166231632232666016e+00 9.546969413757324219e+00 5.237216472625732422e+00 4.309753894805908203e+00
6.186640739440917969e+00 9.544160842895507812e+00 5.227678775787353516e+00 4.316481113433837891e+00
6.207047939300537109e+00 9.529034614562988281e+00 5.148782730102539062e+00 4.380251884460449219e+00
6.227456569671630859e+00 9.428290367126464844e+00 5.128065109252929688e+00 4.300227165222167969e+00
6.288682937622070312e+00 9.438623428344726562e+00 5.135238647460937500e+00 4.303385734558105469e+00
6.309092044830322266e+00 9.386519432067871094e+00 5.099655151367187500e+00 4.286863803863525391e+00
6.329500675201416016e+00 9.288748741149902344e+00 5.034043788909912109e+00 4.254705905914306641e+00
6.349909782409667969e+00 9.304174423217773438e+00 5.066874027252197266e+00 4.237300872802734375e+00
6.451952457427978516e+00 8.993750572204589844e+00 4.856874465942382812e+00 4.136878013610839844e+00
6.513178825378417969e+00 8.884496688842773438e+00 4.756085872650146484e+00 4.128412723541259766e+00
6.533587455749511719e+00 8.798377037048339844e+00 4.700924873352050781e+00 4.097453117370605469e+00
6.594814300537109375e+00 8.768584251403808594e+00 4.606461524963378906e+00 4.162121772766113281e+00
6.635632038116455078e+00 8.551012992858886719e+00 4.509580135345458984e+00 4.041433811187744141e+00
6.656040668487548828e+00 8.484097480773925781e+00 4.463383674621582031e+00 4.020713806152343750e+00
6.676447868347167969e+00 8.418802261352539062e+00 4.410299301147460938e+00 4.008502960205078125e+00
6.696856975555419922e+00 8.384716987609863281e+00 4.396858692169189453e+00 3.987858295440673828e+00
6.717265605926513672e+00 8.337764739990234375e+00 4.347861766815185547e+00 3.989902496337890625e+00
6.778491973876953125e+00 8.251181602478027344e+00 4.283867835998535156e+00 3.967314004898071289e+00
6.798901081085205078e+00 8.105817794799804688e+00 4.154815196990966797e+00 3.951003074645996094e+00
6.941761016845703125e+00 7.968301296234130859e+00 4.069309711456298828e+00 3.898991346359252930e+00
6.962170124053955078e+00 7.862926959991455078e+00 4.057380676269531250e+00 3.805546283721923828e+00
6.982578754425048828e+00 7.789247512817382812e+00 4.011237621307373047e+00 3.778009653091430664e+00
7.002987861633300781e+00 7.772575378417968750e+00 3.999547481536865234e+00 3.773027420043945312e+00
7.023396492004394531e+00 7.756898880004882812e+00 3.998151063919067383e+00 3.758748531341552734e+00
7.043805599212646484e+00 7.705788135528564453e+00 3.983168125152587891e+00 3.722619771957397461e+00
7.064214229583740234e+00 7.740630626678466797e+00 4.025881290435791016e+00 3.714749336242675781e+00
7.105031967163085938e+00 7.615819454193115234e+00 3.928628206253051758e+00 3.687191724777221680e+00
7.125439167022705078e+00 7.605220794677734375e+00 3.927455663681030273e+00 3.677765369415283203e+00
7.145847797393798828e+00 7.583661556243896484e+00 3.916238546371459961e+00 3.667423725128173828e+00
7.166256904602050781e+00 7.496691703796386719e+00 3.864999055862426758e+00 3.631692409515380859e+00
7.186665534973144531e+00 7.478166580200195312e+00 3.854022979736328125e+00 3.624143838882446289e+00
7.207074642181396484e+00 7.478981494903564453e+00 3.863039493560791016e+00 3.615941286087036133e+00
7.227483272552490234e+00 7.495219230651855469e+00 3.872004032135009766e+00 3.623214960098266602e+00
7.247892379760742188e+00 7.447377681732177734e+00 3.834677934646606445e+00 3.612699985504150391e+00
7.268301010131835938e+00 7.393747329711914062e+00 3.797561168670654297e+00 3.596187114715576172e+00
7.288710117340087891e+00 7.396225929260253906e+00 3.786927938461303711e+00 3.609298467636108398e+00
7.309118747711181641e+00 7.372181415557861328e+00 3.776353836059570312e+00 3.595826148986816406e+00
7.329527378082275391e+00 7.326642513275146484e+00 3.742976188659667969e+00 3.583666324615478516e+00
7.349936485290527344e+00 7.312366962432861328e+00 3.722811222076416016e+00 3.589555978775024414e+00
7.370343685150146484e+00 7.277722835540771484e+00 3.712503433227539062e+00 3.565219640731811523e+00
7.390752315521240234e+00 7.238983154296875000e+00 3.679578542709350586e+00 3.559404134750366211e+00
7.411161422729492188e+00 7.179394721984863281e+00 3.633913993835449219e+00 3.545480489730834961e+00
7.431570053100585938e+00 7.179785251617431641e+00 3.623934507369995117e+00 3.555850505828857422e+00
7.492796897888183594e+00 7.051030158996582031e+00 3.530422687530517578e+00 3.520607709884643555e+00
7.513205528259277344e+00 7.024261474609375000e+00 3.520832777023315430e+00 3.503428697586059570e+00
7.533614635467529297e+00 7.044252395629882812e+00 3.539893388748168945e+00 3.504358768463134766e+00
7.554023265838623047e+00 7.025237560272216797e+00 3.523991584777832031e+00 3.501245498657226562e+00
7.574431896209716797e+00 6.975932598114013672e+00 3.495533227920532227e+00 3.480399608612060547e+00
7.594839096069335938e+00 6.961832523345947266e+00 3.482988595962524414e+00 3.478843688964843750e+00
7.615248203277587891e+00 6.946020603179931641e+00 3.461080074310302734e+00 3.484940767288208008e+00
7.635656833648681641e+00 6.910737514495849609e+00 3.439288616180419922e+00 3.471448421478271484e+00
7.656065940856933594e+00 6.897625446319580078e+00 3.430120706558227539e+00 3.467504262924194336e+00
7.676474571228027344e+00 6.868008613586425781e+00 3.408527135848999023e+00 3.459481000900268555e+00
7.696883678436279297e+00 6.851021766662597656e+00 3.396378993988037109e+00 3.454642295837402344e+00
7.717292308807373047e+00 6.811950206756591797e+00 3.374988794326782227e+00 3.436962604522705078e+00
7.737701416015625000e+00 6.786606311798095703e+00 3.353711843490600586e+00 3.432893753051757812e+00
7.758110046386718750e+00 6.756955146789550781e+00 3.335632085800170898e+00 3.421321153640747070e+00
7.778518676757812500e+00 6.808403015136718750e+00 3.329957962036132812e+00 3.478443861007690430e+00
7.798927783966064453e+00 6.704144001007080078e+00 3.302826642990112305e+00 3.401318311691284180e+00
7.819334983825683594e+00 6.678561687469482422e+00 3.281960725784301758e+00 3.396600246429443359e+00
7.839743614196777344e+00 6.660975456237792969e+00 3.279523849487304688e+00 3.381451845169067383e+00
7.860152721405029297e+00 6.631747722625732422e+00 3.252734899520874023e+00 3.379013538360595703e+00
7.880561351776123047e+00 6.602010250091552734e+00 3.235198020935058594e+00 3.366812229156494141e+00
7.900970458984375000e+00 6.567725181579589844e+00 3.211691617965698242e+00 3.356033563613891602e+00
7.962196826934814453e+00 6.469341278076171875e+00 3.180981874465942383e+00 3.288358926773071289e+00
7.982605457305908203e+00 6.465826988220214844e+00 3.163851976394653320e+00 3.301975011825561523e+00
8.003014564514160156e+00 6.561156272888183594e+00 3.155783891677856445e+00 3.405371427536010742e+00
8.023423194885253906e+00 6.517454147338867188e+00 3.135821819305419922e+00 3.381631374359130859e+00
8.043831825256347656e+00 6.502551555633544922e+00 3.127865791320800781e+00 3.374684810638427734e+00
8.064239501953125000e+00 6.376628398895263672e+00 3.119950532913208008e+00 3.256677150726318359e+00
8.084648132324218750e+00 6.368340015411376953e+00 3.115035533905029297e+00 3.253304481506347656e+00
8.145874977111816406e+00 6.209452629089355469e+00 3.003458261489868164e+00 3.205993413925170898e+00
8.166283607482910156e+00 6.192122936248779297e+00 3.013540506362915039e+00 3.178582906723022461e+00
8.186692237854003906e+00 6.199100971221923828e+00 3.026497125625610352e+00 3.172603368759155273e+00
8.207100868225097656e+00 6.215332508087158203e+00 3.030638456344604492e+00 3.184693336486816406e+00
8.349961280822753906e+00 6.098667144775390625e+00 2.941516399383544922e+00 3.157150745391845703e+00
8.390779495239257812e+00 6.074333190917968750e+00 2.941472530364990234e+00 3.132861137390136719e+00
8.411188125610351562e+00 6.055432796478271484e+00 2.934335470199584961e+00 3.121097326278686523e+00
8.452005386352539062e+00 6.041513442993164062e+00 2.925829172134399414e+00 3.115684986114501953e+00
8.472414970397949219e+00 6.001364231109619141e+00 2.899002313613891602e+00 3.102361202239990234e+00
8.574457168579101562e+00 5.961301326751708984e+00 2.864501953125000000e+00 3.096800088882446289e+00
8.594865798950195312e+00 5.942780017852783203e+00 2.866055965423583984e+00 3.076725006103515625e+00
8.615275382995605469e+00 5.904788970947265625e+00 2.848151683807373047e+00 3.056637763977050781e+00
8.635684013366699219e+00 5.902635097503662109e+00 2.844192981719970703e+00 3.058441162109375000e+00
8.656092643737792969e+00 5.874342918395996094e+00 2.820893287658691406e+00 3.053449392318725586e+00
8.676501274108886719e+00 5.871786594390869141e+00 2.808740139007568359e+00 3.063045263290405273e+00
8.696909904479980469e+00 5.859890460968017578e+00 2.802148818969726562e+00 3.057741403579711914e+00
8.717319488525390625e+00 5.851598262786865234e+00 2.784603834152221680e+00 3.066994190216064453e+00
8.737728118896484375e+00 5.823595046997070312e+00 2.769880294799804688e+00 3.053714275360107422e+00
8.758134841918945312e+00 5.824669361114501953e+00 2.763426303863525391e+00 3.061243772506713867e+00
8.778544425964355469e+00 5.791878700256347656e+00 2.737912893295288086e+00 3.053965568542480469e+00
8.798953056335449219e+00 5.780948162078857422e+00 2.731562137603759766e+00 3.049385547637939453e+00
8.880588531494140625e+00 5.641850471496582031e+00 2.652808427810668945e+00 2.989041805267333984e+00
8.941814422607421875e+00 5.567127227783203125e+00 2.609478235244750977e+00 2.957649230957031250e+00
8.982630729675292969e+00 5.523459911346435547e+00 2.572303056716918945e+00 2.951156854629516602e+00
9.003039360046386719e+00 5.510907173156738281e+00 2.566738128662109375e+00 2.944168806076049805e+00
9.043857574462890625e+00 5.450801849365234375e+00 2.553035974502563477e+00 2.897765159606933594e+00
9.064266204833984375e+00 5.439000129699707031e+00 2.547023534774780273e+00 2.891976833343505859e+00
9.207128524780273438e+00 5.312824726104736328e+00 2.464341640472412109e+00 2.848483562469482422e+00
9.227535247802734375e+00 5.283945083618164062e+00 2.454740762710571289e+00 2.829203844070434570e+00
9.247943878173828125e+00 5.250736236572265625e+00 2.442075490951538086e+00 2.808661699295043945e+00
9.268353462219238281e+00 5.231392383575439453e+00 2.432048797607421875e+00 2.799343585968017578e+00
9.288762092590332031e+00 5.228466510772705078e+00 2.425416469573974609e+00 2.803049564361572266e+00
9.329579353332519531e+00 5.193332195281982422e+00 2.414291858673095703e+00 2.779040813446044922e+00
9.452031135559082031e+00 5.021725177764892578e+00 2.303234815597534180e+00 2.718490600585937500e+00
9.472439765930175781e+00 5.013811588287353516e+00 2.298019647598266602e+00 2.715792179107666016e+00
9.492848396301269531e+00 4.998739242553710938e+00 2.279965639114379883e+00 2.718774080276489258e+00
9.513257980346679688e+00 4.982676982879638672e+00 2.271551609039306641e+00 2.711125612258911133e+00
9.533666610717773438e+00 4.954293727874755859e+00 2.266939878463745117e+00 2.687353610992431641e+00
9.554075241088867188e+00 4.947206974029541016e+00 2.267359256744384766e+00 2.679848670959472656e+00
9.574483871459960938e+00 4.920837402343750000e+00 2.247524499893188477e+00 2.673312664031982422e+00
9.594892501831054688e+00 4.919794559478759766e+00 2.252723693847656250e+00 2.667070627212524414e+00
9.615302085876464844e+00 4.925348281860351562e+00 2.246199369430541992e+00 2.679149389266967773e+00
