## NTRMN  = 1
## NTRANS = 56
1.436772441864013672e+01 1.352351760864257812e+01 4.502835750579833984e+00 9.020683288574218750e+00
1.438813304901123047e+01 1.316088676452636719e+01 4.354193210601806641e+00 8.806694030761718750e+00
1.440854167938232422e+01 1.339135169982910156e+01 4.619673728942871094e+00 8.771676063537597656e+00
1.442895126342773438e+01 1.377830219268798828e+01 4.592400550842285156e+00 9.185901641845703125e+00
1.444935989379882812e+01 1.401433467864990234e+01 4.455858230590820312e+00 9.558477401733398438e+00
1.446976852416992188e+01 1.369296073913574219e+01 3.993779420852661133e+00 9.699181556701660156e+00
1.457181072235107422e+01 1.457409763336181641e+01 4.188416481018066406e+00 1.038568019866943359e+01
1.459222030639648438e+01 1.473881244659423828e+01 4.335949420928955078e+00 1.040286350250244141e+01
1.461262893676757812e+01 1.492094230651855469e+01 4.517473220825195312e+00 1.040346813201904297e+01
1.485753345489501953e+01 1.490135478973388672e+01 4.669388771057128906e+00 1.023196697235107422e+01
1.487794208526611328e+01 1.509617805480957031e+01 4.505298614501953125e+00 1.059087753295898438e+01
1.497998523712158203e+01 1.605560684204101562e+01 4.409087181091308594e+00 1.164652347564697266e+01
1.516366481781005859e+01 1.642447280883789062e+01 4.394358158111572266e+00 1.203011798858642578e+01
1.518407344818115234e+01 1.649478149414062500e+01 4.524827003479003906e+00 1.196995639801025391e+01
1.540856838226318359e+01 1.751266670227050781e+01 4.632908821105957031e+00 1.287975215911865234e+01
1.544938468933105469e+01 1.759743499755859375e+01 4.587354183197021484e+00 1.301007938385009766e+01
1.546979331970214844e+01 1.773003768920898438e+01 4.644748210906982422e+00 1.308527946472167969e+01
1.557183837890625000e+01 1.853722953796386719e+01 4.754977226257324219e+00 1.378225517272949219e+01
1.559224700927734375e+01 1.871170234680175781e+01 4.830125331878662109e+00 1.388157653808593750e+01
1.569428920745849609e+01 1.935286331176757812e+01 4.848294258117675781e+00 1.450457191467285156e+01
1.583715152740478516e+01 2.002327156066894531e+01 4.909614562988281250e+00 1.511365985870361328e+01
1.593919372558593750e+01 2.045689392089843750e+01 4.948020935058593750e+00 1.550887298583984375e+01
1.595960235595703125e+01 2.057822990417480469e+01 4.962693691253662109e+00 1.561553764343261719e+01
1.598001194000244141e+01 2.065161132812500000e+01 4.956355571746826172e+00 1.569525814056396484e+01
1.600041961669921875e+01 2.077302932739257812e+01 4.952277660369873047e+00 1.582075977325439453e+01
1.602083015441894531e+01 2.078365707397460938e+01 4.978095054626464844e+00 1.580556392669677734e+01
1.604123878479003906e+01 2.089777183532714844e+01 4.969523429870605469e+00 1.592825126647949219e+01
1.616368865966796875e+01 2.148947143554687500e+01 4.948907852172851562e+00 1.654056739807128906e+01
1.632695960998535156e+01 2.190305137634277344e+01 5.020382404327392578e+00 1.688266754150390625e+01
1.649022865295410156e+01 2.306709671020507812e+01 5.030922412872314453e+00 1.803617858886718750e+01
1.653104782104492188e+01 2.330800056457519531e+01 5.019224166870117188e+00 1.828877449035644531e+01
1.655145645141601562e+01 2.344175338745117188e+01 5.033284187316894531e+00 1.840847015380859375e+01
1.657186508178710938e+01 2.386034774780273438e+01 5.257493019104003906e+00 1.860285186767578125e+01
1.659227180480957031e+01 2.357562637329101562e+01 5.088713645935058594e+00 1.848690986633300781e+01
1.663308906555175781e+01 2.404993057250976562e+01 5.097095489501953125e+00 1.895283508300781250e+01
1.665349769592285156e+01 2.418619918823242188e+01 5.120316982269287109e+00 1.906588363647460938e+01
1.667390823364257812e+01 2.443416023254394531e+01 5.131995677947998047e+00 1.930216407775878906e+01
1.669431686401367188e+01 2.423376655578613281e+01 5.164439678192138672e+00 1.906932449340820312e+01
1.671472549438476562e+01 2.438051414489746094e+01 5.186061859130859375e+00 1.919445419311523438e+01
1.673513412475585938e+01 2.458559036254882812e+01 5.184029102325439453e+00 1.940155792236328125e+01
1.675554275512695312e+01 2.475172615051269531e+01 5.210575103759765625e+00 1.954115486145019531e+01
1.677595138549804688e+01 2.476900672912597656e+01 5.183545112609863281e+00 1.958546066284179688e+01
1.683717727661132812e+01 2.525374603271484375e+01 5.239340782165527344e+00 2.001440429687500000e+01
1.685758590698242188e+01 2.531545829772949219e+01 5.233707904815673828e+00 2.008174705505371094e+01
1.687799453735351562e+01 2.546734046936035156e+01 5.301134109497070312e+00 2.016620635986328125e+01
1.689840316772460938e+01 2.564620018005371094e+01 5.278439998626708984e+00 2.036775970458984375e+01
1.691881179809570312e+01 2.576774406433105469e+01 5.289051532745361328e+00 2.047868919372558594e+01
1.693922042846679688e+01 2.584070777893066406e+01 5.300345420837402344e+00 2.054036140441894531e+01
1.704126548767089844e+01 2.597833251953125000e+01 5.105652809143066406e+00 2.087268257141113281e+01
1.714330673217773438e+01 2.592609405517578125e+01 5.018009185791015625e+00 2.090808486938476562e+01
1.716371536254882812e+01 2.596679115295410156e+01 5.019713401794433594e+00 2.094707870483398438e+01
1.720453453063964844e+01 2.600771141052246094e+01 5.023805618286132812e+00 2.098390769958496094e+01
1.722494316101074219e+01 2.604082679748535156e+01 5.018548011779785156e+00 2.102228164672851562e+01
1.724535179138183594e+01 2.604991340637207031e+01 5.039678096771240234e+00 2.101023674011230469e+01
1.734739494323730469e+01 2.620773506164550781e+01 5.061092376708984375e+00 2.114664268493652344e+01
1.736780357360839844e+01 2.623408126831054688e+01 5.080645084381103516e+00 2.115343475341796875e+01
1.738821220397949219e+01 2.631057929992675781e+01 5.099462985992431641e+00 2.121111679077148438e+01
1.742902946472167969e+01 2.638493537902832031e+01 5.117051124572753906e+00 2.126788139343261719e+01
1.744943809509277344e+01 2.650864410400390625e+01 5.119297504425048828e+00 2.138934516906738281e+01
1.746984672546386719e+01 2.648806762695312500e+01 5.118798255920410156e+00 2.136926841735839844e+01
1.751066398620605469e+01 2.663179016113281250e+01 5.121904850006103516e+00 2.150988578796386719e+01
1.753107261657714844e+01 2.665194320678710938e+01 5.127549648284912109e+00 2.152439117431640625e+01
1.755148124694824219e+01 2.658166694641113281e+01 5.128406524658203125e+00 2.145326042175292969e+01
1.757188987731933594e+01 2.665552520751953125e+01 5.106102466583251953e+00 2.154942131042480469e+01
1.765352439880371094e+01 2.678292846679687500e+01 5.058081150054931641e+00 2.172484779357910156e+01
1.767393493652343750e+01 2.693939971923828125e+01 5.066462039947509766e+00 2.187293815612792969e+01
1.769434356689453125e+01 2.701036834716796875e+01 5.055883407592773438e+00 2.195448493957519531e+01
1.771475219726562500e+01 2.723073768615722656e+01 5.058166980743408203e+00 2.217257118225097656e+01
1.773516082763671875e+01 2.712706756591796875e+01 5.083391666412353516e+00 2.204367446899414062e+01
1.775556755065917969e+01 2.720721054077148438e+01 5.055302619934082031e+00 2.215190696716308594e+01
1.777597618103027344e+01 2.727610778808593750e+01 5.052865505218505859e+00 2.222324180603027344e+01
1.783720397949218750e+01 2.760373878479003906e+01 5.059008598327636719e+00 2.254473114013671875e+01
1.785761260986328125e+01 2.767753601074218750e+01 5.071993827819824219e+00 2.260554122924804688e+01
1.787802124023437500e+01 2.770886039733886719e+01 5.071560382843017578e+00 2.263730049133300781e+01
1.789842987060546875e+01 2.777724647521972656e+01 5.079152107238769531e+00 2.269809532165527344e+01
1.800047302246093750e+01 2.801408195495605469e+01 5.105550765991210938e+00 2.290852928161621094e+01
1.806169891357421875e+01 2.815078544616699219e+01 5.117402553558349609e+00 2.303338432312011719e+01
1.808210754394531250e+01 2.820504570007324219e+01 5.120893955230712891e+00 2.308415031433105469e+01
1.814333343505859375e+01 2.824047088623046875e+01 5.126043796539306641e+00 2.311442947387695312e+01
1.818415260314941406e+01 2.817542648315429688e+01 5.118487358093261719e+00 2.305694007873535156e+01
1.820456123352050781e+01 2.816535758972167969e+01 5.108146190643310547e+00 2.305720710754394531e+01
1.822496795654296875e+01 2.856799697875976562e+01 5.109650611877441406e+00 2.345834732055664062e+01
1.824537658691406250e+01 2.810785484313964844e+01 5.091470718383789062e+00 2.301638412475585938e+01
1.826578521728515625e+01 2.812537574768066406e+01 5.076607227325439453e+00 2.304876899719238281e+01
1.832701301574707031e+01 2.825069046020507812e+01 5.038095474243164062e+00 2.321259498596191406e+01
1.834742164611816406e+01 2.824789428710937500e+01 5.020748138427734375e+00 2.322714424133300781e+01
1.849028205871582031e+01 2.826959609985351562e+01 4.890680789947509766e+00 2.337891387939453125e+01
1.851069068908691406e+01 2.820894432067871094e+01 4.881409168243408203e+00 2.332753562927246094e+01
1.853109931945800781e+01 2.823201751708984375e+01 4.859239578247070312e+00 2.337278175354003906e+01
1.855150794982910156e+01 2.827593803405761719e+01 4.852602958679199219e+00 2.342333602905273438e+01
1.857191658020019531e+01 2.828509330749511719e+01 4.837603569030761719e+00 2.344748878479003906e+01
1.859232521057128906e+01 2.828280258178710938e+01 4.836155891418457031e+00 2.344664764404296875e+01
1.861273384094238281e+01 2.836358451843261719e+01 4.824422359466552734e+00 2.353916168212890625e+01
1.865355110168457031e+01 2.838433265686035156e+01 4.821565151214599609e+00 2.356276893615722656e+01
1.867395973205566406e+01 2.845210647583007812e+01 4.817577838897705078e+00 2.363452720642089844e+01
1.869436836242675781e+01 2.868889999389648438e+01 5.078673839569091797e+00 2.361022186279296875e+01
1.871477699279785156e+01 2.851856994628906250e+01 4.828176975250244141e+00 2.369039344787597656e+01
1.873518562316894531e+01 2.862005615234375000e+01 4.822917461395263672e+00 2.379714202880859375e+01
1.875559425354003906e+01 2.861998939514160156e+01 4.820860385894775391e+00 2.379912757873535156e+01
1.877600288391113281e+01 2.867366027832031250e+01 4.830282211303710938e+00 2.384337615966796875e+01
1.879641151428222656e+01 2.872979545593261719e+01 4.836500167846679688e+00 2.389329528808593750e+01
1.881682205200195312e+01 2.875957298278808594e+01 4.835071563720703125e+00 2.392450141906738281e+01
1.883723068237304688e+01 2.878575897216796875e+01 4.842541217803955078e+00 2.394321823120117188e+01
1.885763931274414062e+01 2.881340980529785156e+01 4.841743469238281250e+00 2.397166824340820312e+01
1.887804794311523438e+01 2.887971687316894531e+01 4.852360248565673828e+00 2.402735519409179688e+01
1.889845657348632812e+01 2.893567085266113281e+01 4.853453636169433594e+00 2.408221817016601562e+01
1.891886329650878906e+01 2.890342330932617188e+01 4.848851680755615234e+00 2.405457115173339844e+01
1.893927192687988281e+01 2.897490882873535156e+01 4.861321926116943359e+00 2.411358833312988281e+01
1.895968055725097656e+01 2.914145851135253906e+01 4.854825973510742188e+00 2.428663063049316406e+01
1.898009109497070312e+01 2.902580070495605469e+01 4.855912685394287109e+00 2.416988945007324219e+01
1.904131698608398438e+01 2.910310935974121094e+01 4.835898399353027344e+00 2.426721382141113281e+01
1.906172561645507812e+01 2.909092140197753906e+01 4.830092906951904297e+00 2.426082992553710938e+01
1.908213424682617188e+01 2.911578178405761719e+01 4.833081245422363281e+00 2.428269958496093750e+01
1.910254287719726562e+01 2.916242599487304688e+01 4.813506126403808594e+00 2.434891891479492188e+01
1.912295150756835938e+01 2.914741134643554688e+01 4.815879821777343750e+00 2.433153152465820312e+01
1.914336013793945312e+01 2.918529891967773438e+01 4.815122604370117188e+00 2.437017822265625000e+01
1.916376876831054688e+01 2.913702774047851562e+01 4.793130874633789062e+00 2.434389877319335938e+01
1.918417739868164062e+01 2.911037254333496094e+01 4.788655757904052734e+00 2.432171630859375000e+01
1.920458602905273438e+01 2.917104339599609375e+01 4.787929534912109375e+00 2.438311386108398438e+01
1.922499465942382812e+01 2.912492942810058594e+01 4.771017551422119141e+00 2.435391426086425781e+01
1.924540328979492188e+01 2.914782142639160156e+01 4.762226104736328125e+00 2.438559532165527344e+01
1.926581192016601562e+01 2.915333557128906250e+01 4.749726295471191406e+00 2.440361022949218750e+01
1.928622055053710938e+01 2.913282012939453125e+01 4.739735126495361328e+00 2.439308547973632812e+01
1.930663108825683594e+01 2.917945861816406250e+01 4.749603748321533203e+00 2.442985343933105469e+01
1.932703971862792969e+01 2.914801406860351562e+01 4.715480804443359375e+00 2.443253517150878906e+01
1.934744834899902344e+01 2.917675590515136719e+01 4.712981224060058594e+00 2.446377754211425781e+01
1.936785507202148438e+01 2.917300796508789062e+01 4.701217174530029297e+00 2.447179031372070312e+01
1.938826370239257812e+01 2.918638610839843750e+01 4.682068824768066406e+00 2.450431823730468750e+01
1.940867233276367188e+01 2.921952056884765625e+01 4.678995609283447266e+00 2.454052543640136719e+01
1.942908096313476562e+01 2.922926330566406250e+01 4.661143302917480469e+00 2.456812286376953125e+01
1.944948959350585938e+01 2.922551918029785156e+01 4.656867504119873047e+00 2.456865119934082031e+01
1.951071739196777344e+01 2.927057456970214844e+01 4.599309921264648438e+00 2.467126655578613281e+01
1.953112602233886719e+01 2.927402687072753906e+01 4.582859992980957031e+00 2.469116783142089844e+01
1.955153465270996094e+01 2.923307228088378906e+01 4.556648731231689453e+00 2.467642211914062500e+01
1.957194328308105469e+01 2.944547653198242188e+01 4.551285743713378906e+00 2.489419174194335938e+01
1.959235191345214844e+01 2.932901573181152344e+01 4.527606010437011719e+00 2.480141258239746094e+01
1.961275863647460938e+01 2.932242774963378906e+01 4.522284984588623047e+00 2.480014610290527344e+01
1.963316917419433594e+01 2.934280395507812500e+01 4.504780769348144531e+00 2.483802223205566406e+01
1.969439506530761719e+01 2.950977897644042969e+01 4.474974155426025391e+00 2.503480339050292969e+01
1.971480369567871094e+01 2.936113929748535156e+01 4.463663578033447266e+00 2.489747619628906250e+01
1.973521232604980469e+01 2.942015647888183594e+01 4.454195499420166016e+00 2.496595954895019531e+01
1.975562095642089844e+01 2.944314002990722656e+01 4.441717624664306641e+00 2.500142478942871094e+01
1.989848136901855469e+01 2.935673522949218750e+01 4.382157802581787109e+00 2.497457885742187500e+01
1.993929862976074219e+01 2.929069900512695312e+01 4.353977680206298828e+00 2.493671798706054688e+01
1.995970916748046875e+01 2.922372817993164062e+01 4.350125312805175781e+00 2.487360000610351562e+01
2.000052642822265625e+01 2.926917839050292969e+01 4.345436573028564453e+00 2.492374229431152344e+01
2.002093505859375000e+01 2.910406494140625000e+01 4.330245971679687500e+00 2.477382278442382812e+01
2.012297821044921875e+01 2.914629364013671875e+01 4.299364566802978516e+00 2.484693145751953125e+01
2.014338684082031250e+01 2.926548385620117188e+01 4.294414520263671875e+00 2.497106933593750000e+01
2.016379547119140625e+01 2.924559783935546875e+01 4.289474487304687500e+00 2.495612525939941406e+01
2.018420410156250000e+01 2.923433303833007812e+01 4.291067600250244141e+00 2.494326400756835938e+01
2.020461273193359375e+01 2.924534416198730469e+01 4.280808925628662109e+00 2.496453475952148438e+01
2.022502136230468750e+01 2.924944686889648438e+01 4.279448509216308594e+00 2.496999740600585938e+01
2.024542999267578125e+01 2.926854705810546875e+01 4.275725364685058594e+00 2.499282264709472656e+01
2.026583862304687500e+01 2.929749679565429688e+01 4.276144981384277344e+00 2.502135086059570312e+01
2.028624725341796875e+01 2.957127761840820312e+01 4.273022651672363281e+00 2.529825592041015625e+01
2.030665588378906250e+01 2.931169509887695312e+01 4.267549991607666016e+00 2.504414367675781250e+01
2.032706451416015625e+01 2.931431198120117188e+01 4.263853549957275391e+00 2.505045700073242188e+01
2.034747314453125000e+01 2.935837554931640625e+01 4.257812023162841797e+00 2.510056304931640625e+01
2.042910766601562500e+01 2.942636108398437500e+01 4.244313240051269531e+00 2.518204879760742188e+01
2.049033546447753906e+01 2.950841903686523438e+01 4.213522434234619141e+00 2.529489517211914062e+01
2.053115081787109375e+01 2.956941604614257812e+01 4.195817470550537109e+00 2.537359619140625000e+01
2.055155944824218750e+01 2.970923042297363281e+01 4.158453464508056641e+00 2.555077934265136719e+01
2.059237670898437500e+01 2.992288398742675781e+01 4.149629592895507812e+00 2.577325439453125000e+01
2.061278724670410156e+01 2.952258300781250000e+01 4.142036914825439453e+00 2.538054466247558594e+01
2.075564765930175781e+01 2.932976531982421875e+01 4.050667762756347656e+00 2.527909660339355469e+01
2.077605628967285156e+01 2.928174972534179688e+01 4.035742282867431641e+00 2.524600601196289062e+01
2.079646492004394531e+01 2.925469398498535156e+01 4.025451183319091797e+00 2.522924232482910156e+01
2.081687355041503906e+01 2.931071090698242188e+01 4.016903877258300781e+00 2.529380416870117188e+01
2.083728218078613281e+01 2.927994537353515625e+01 4.004353523254394531e+00 2.527559280395507812e+01
2.087809944152832031e+01 2.916196823120117188e+01 3.985058784484863281e+00 2.517691040039062500e+01
2.100055122375488281e+01 2.914896202087402344e+01 3.954982757568359375e+00 2.519397926330566406e+01
2.102095985412597656e+01 2.911593246459960938e+01 3.949434995651245117e+00 2.516650009155273438e+01
2.104136848449707031e+01 2.903495025634765625e+01 3.948448657989501953e+00 2.508650207519531250e+01
2.106177711486816406e+01 2.903923416137695312e+01 3.941212177276611328e+00 2.509802246093750000e+01
2.108218574523925781e+01 2.905285263061523438e+01 3.940803766250610352e+00 2.511204910278320312e+01
2.110259437561035156e+01 2.900069236755371094e+01 3.934723615646362305e+00 2.506596565246582031e+01
2.112300491333007812e+01 2.896577072143554688e+01 3.936588764190673828e+00 2.502918243408203125e+01
2.114341354370117188e+01 2.898890495300292969e+01 3.929958343505859375e+00 2.505894660949707031e+01
2.116382217407226562e+01 2.895742988586425781e+01 3.926168680191040039e+00 2.503126335144042969e+01
