11.671   0.60463
13.701   3.3227
14.760   6.0419
15.304   7.8549
15.458   12.615
16.115   17.904
16.850   25.611
17.467   29.691
18.053   32.789
19.658   37.397
23.981   35.956
26.354   34.291
27.749   32.400
31.069   29.978
32.959   28.389
41.643   26.717
47.414   25.048

